g,0338,"ἀναίτιος, ον",Adjective,anaitios,(an-ah'-ee-tee-os),guiltless,"blameless, guiltless. ","From  (G1) a (as a negative particle) and  (G159) aitios (in the sense of  (G156) aitia); innocent -- blameless, guiltless. <p>see GREEK  (G1) a <p>see GREEK  (G159) aitios <p>see GREEK  (G156) aitia "
g,0339,ἀνακαθίζω,Verb,anakathizó,(an-ak-ath-id'-zo),"to set up, to sit up",sit up. ,"From  (G303) ana and  (G2523) kathizo; properly, to set up, i.e. (reflexively) to sit up -- sit up. <p>see GREEK  (G303) ana <p>see GREEK  (G2523) kathizo "
g,0340,ἀνακαινίζω,Verb,anakainizó,(an-ak-ahee-nid'-zo),to renew,renew. ,From  (G303) ana and a derivative of  (G2537) kainos; to restore -- renew. <p>see GREEK  (G303) ana <p>see GREEK  (G2537) kainos
g,0341,ἀνακαινόω,Verb,anakainoó,(an-ak-ahee-no'-o),to make new,renew. ,From  (G303) ana and a derivative of  (G2537) kainos; to renovate -- renew. <p>see GREEK  (G303) ana <p>see GREEK  (G2537) kainos
g,0342,"ἀνακαίνωσις, εως, ἡ","Noun, Feminine",anakainósis,(an-ak-ah'-ee-no-sis),renewal,renewing. ,From  (G341) anakainoo; renovation -- renewing. <p>see GREEK  (G341) anakainoo
g,0343,ἀνακαλύπτω,Verb,anakaluptó,(an-ak-al-oop'-to),to unveil,"open, unveil. ","From  (G303) ana (in the sense of reversal) and  (G2572) kalupto; to unveil -- open, (un-)taken away. <p>see GREEK  (G303) ana <p>see GREEK  (G2572) kalupto "
g,0344,ἀνακάμπτω,Verb,anakamptó,(an-ak-amp'-to),"to turn back, to return","return, turn back. ",From  (G303) ana and  (G2578) kampto; to turn back -- (re-)turn. <p>see GREEK  (G303) ana <p>see GREEK  (G2578) kampto
g,0345,ἀνάκειμαι,Verb,anakeimai,(an-ak-i'-mahee),"to be laid up, to recline",lean or recline at the table. ,"From  (G303) ana and  (G2749) keimai; to recline (as a corpse or at a meal) -- guest, lean, lie, sit (down, at meat), at the table. <p>see GREEK  (G303) ana <p>see GREEK  (G2749) keimai "
g,0346,ἀνακεφαλαιόω,Verb,anakephalaioó,(an-ak-ef-al-ah'-ee-om-ahee),"to sum up, gather up",summarize.,"From  (G303) ana and  (G2775) kephalaioo (in its original sense); to sum up -- briefly comprehend, gather together in one. <p>see GREEK  (G303) ana <p>see GREEK  (G2775) kephalaioo "
g,0347,ἀνακλίνω,Verb,anaklinó,(an-ak-lee'-no),"to lay upon, lay down, to lie back","lay, sit down. ","From  (G303) ana and  (G2827) klino; to lean back -- lay, (make) sit down. <p>see GREEK  (G303) ana <p>see GREEK  (G2827) klino "
g,0348,ἀνακόπτω,-,anakoptó,(an-ak-op'-to),hinder,hinder. ,"From  (G303) ana and  (G2875) kopto; to beat back, i.e. Check -- hinder. <p>see GREEK  (G303) ana <p>see GREEK  (G2875) kopto "
g,0349,ἀνακράζω,Verb,anakrazó,(an-ak-rad'-zo),to cry out,cry out. ,From  (G303) ana and  (G2896) krazo; to scream up (aloud) -- cry out. <p>see GREEK  (G303) ana <p>see GREEK  (G2896) krazo
g,0350,ἀνακρίνω,Verb,anakrinó,(an-ak-ree'-no),"to examine, investigate","question, discern, examine, search. ","From  (G303) ana and  (G2919) krino; properly, to scrutinize, i.e. (by implication) investigate, interrogate, determine -- ask, question, discern, examine, judge, search. <p>see GREEK  (G303) ana <p>see GREEK  (G2919) krino "
g,0351,"ἀνάκρισις, εως, ἡ","Noun, Feminine",anakrisis,(an-ak'-ree-sis),an examination,examination. ,From  (G350) anakrino; a (judicial) investigation -- examination. <p>see GREEK  (G350) anakrino
g,0352,ἀνακύπτω,Verb,anakupto,(an-ak-oop'-to),to roll away or back,"lift up, look up. ","From  (G303) ana (in the sense of reversal) and  (G2955) kupto; to unbend, i.e. Rise; figuratively, be elated -- lift up, look up. <p>see GREEK  (G303) ana <p>see GREEK  (G2955) kupto "
g,0353,ἀναλαμβάνω,Verb,analambanó,(an-al-am-ban'-o),"to take up, raise","receive up, take in, take up. ","From  (G303) ana and  (G2983) lambano; to take up -- receive up, take (in, unto, up). <p>see GREEK  (G303) ana <p>see GREEK  (G2983) lambano "
g,0354,"ἀνάληψις, εως, ἡ","Noun, Feminine",analémpsis,(an-al'-ape-sis),a taking up,"taking up, ascension.",From  (G353) analambano; ascension -- taking up. <p>see GREEK  (G353) analambano
g,0355,ἀναλίσκω,Verb,analiskó,(an-al-is'-ko),"to expend, consume","consume, destroy.","From  (G303) ana and a form of the alternate of  (G138) haireomai; properly, to use up, i.e. Destroy -- consume. <p>see GREEK  (G303) ana <p>see GREEK  (G138) haireomai "
g,0356,"ἀναλογία, ας, ἡ","Noun, Feminine",analogia,(an-al-og-ee'-ah),proportion,proportion. ,From a compound of  (G303) ana and  (G3056) logos; proportion -- proportion. <p>see GREEK  (G303) ana <p>see GREEK  (G3056) logos
g,0357,ἀναλογίζομαι,Verb,analogizomai,(an-al-og-id'-zom-ahee),to consider,consider. ,"Middle voice from  (G356) analogia; to estimate, i.e. (figuratively) contemplate -- consider. <p>see GREEK  (G356) analogia "
g,0358,"ἄναλος, ον",Adjective,analos,(an'-al-os),saltless,without saltiness. ,"From  (G1) a (as a negative particle) and  (G251) hals; saltless, i.e. Insipid -- X lose saltness. <p>see GREEK  (G1) a <p>see GREEK  (G251) hals "
g,0359,"ἀνάλυσις, εως, ἡ","Noun, Feminine",analusis,(an-al'-oo-sis),"a loosing, departure",departure. ,From  (G360) analuo; departure -- departure. <p>see GREEK  (G360) analuo
g,0360,ἀναλύω,Verb,analuó,(an-al-oo'-o),to unloose for departure,"depart, return. ","From  (G303) ana and  (G3089) luo; to break up, i.e. Depart (literally or figuratively) -- depart, return. <p>see GREEK  (G303) ana <p>see GREEK  (G3089) luo "
g,0361,"ἀναμάρτητος, ον",Adjective,anamartétos,(an-am-ar'-tay-tos),"unerring, faultless",that is without sin. ,From  (G1) a (as a negative particle) and a presumed derivative of  (G264) hamartano; sinless -- that is without sin. <p>see GREEK  (G1) a <p>see GREEK  (G264) hamartano
g,0362,ἀναμένω,Verb,anamenó,(an-am-en'-o),to await,wait for,From  (G303) ana and  (G3306) meno; to await -- wait foreign <p>see GREEK  (G303) ana <p>see GREEK  (G3306) meno
g,0363,ἀναμιμνήσκω,Verb,anamimnéskó,(an-am-im-nace'-ko),"to remind, call to one\'s remembrance","call to mind, remember ","From  (G303) ana and  (G3403) mimnesko; to remind; (reflexively) to recollect -- call to mind, (bring to, call to, put in), remember(-brance). <p>see GREEK  (G303) ana <p>see GREEK  (G3403) mimnesko "
g,0364,"ἀνάμνησις, εως, ἡ","Noun, Feminine",anamnésis,(an-am'-nay-sis),remembrance,remembrance. ,From  (G363) anamimnesko; recollection -- remembrance (again). <p>see GREEK  (G363) anamimnesko
g,0365,ἀνανεόω,Verb,ananeoó,(an-an-neh-o'-o),to renew,renew. ,"From  (G303) ana and a derivative of  (G3501) neos; to renovate, i.e. Reform -- renew. <p>see GREEK  (G303) ana <p>see GREEK  (G3501) neos "
g,0366,ἀνανήφω,Verb,ananéphó,(an-an-ay'-fo),"to return to soberness, regain one\'s senses",recover one's senses ,"From  (G303) ana and  (G3525) nepho; to become sober again, i.e. (figuratively) regain (one's) senses -- recover self. <p>see GREEK  (G303) ana <p>see GREEK  (G3525) nepho "
g,0367,"Ἀνανίας, α, ὁ","Noun, Masculine",Ananias,(an-an-ee'-as),"Ananias, the name of three Israelites",Ananias. ,"Of Hebrew origin ( (H2608) Chananyah); Ananias, the name of three Israelites -- Ananias. <p>see HEBREW  (H2608) Chananyah "
g,0368,"ἀναντίρρητος, ον",Adjective,anantirrétos,(an-an-tir'-hray-tos),not to be contradicted,"undeniable, incontravertable",From  (G1) a (as a negative particle) and a presumed derivative of a compound of  (G473) anti and  (G4483) rheo; indisputable -- cannot be spoken against. <p>see GREEK  (G1) a <p>see GREEK  (G473) anti <p>see GREEK  (G4483) rheo
g,0369,ἀναντιρρήτως,Adverb,anantirrétós,(an-an-tir-hray'-toce),without contradiction,without objection ,Adverb from  (G368) anantirrhetos; promptly -- without gainsaying. <p>see GREEK  (G368) anantirrhetos
g,0370,"ἀνάξιος, ον",Adjective,anaxios,(an-ax'-ee-os),unworthy,unworthy. ,From  (G1) a (as a negative particle) and  (G514) axios; unfit -- unworthy. <p>see GREEK  (G1) a <p>see GREEK  (G514) axios
g,0371,ἀναξίως,Adverb,anaxiós,(an-ax-ee'-oce),in an unworthy manner,unworthily. ,Adverb from  (G370) anaxios; irreverently -- unworthily. <p>see GREEK  (G370) anaxios
g,0372,"ἀνάπαυσις, εως, ἡ","Noun, Feminine",anapausis,(an-ap'-ow-sis),"cessation, rest",rest. ,"From  (G373) anapano; intermission; by implication, recreation -- rest. <p>see GREEK  (G373) anapano "
g,0373,ἀναπαύω,Verb,anapauó,(an-ap-ow'-o),"to give rest, give intermission from labor, by implication refresh","take ease, refresh, give rest. ","From  (G303) ana and  (G3973) pauo; (reflexively) to repose (literally or figuratively (be exempt), remain); by implication, to refresh -- take ease, refresh, (give, take) rest. <p>see GREEK  (G303) ana <p>see GREEK  (G3973) pauo "
g,0374,ἀναπείθω,Verb,anapeitho,(an-ap-i'-tho),to persuade,persuade. ,From  (G303) ana and  (G3982) peitho; to incite -- persuade. <p>see GREEK  (G303) ana <p>see GREEK  (G3982) peitho
g,0375,ἀναπέμπω,Verb,anapempó,(an-ap-em'-po),to send up,send again.,From  (G303) ana and  (G3992) pempo; to send up or back -- send (again). <p>see GREEK  (G303) ana <p>see GREEK  (G3992) pempo
g,0376,"ἀνάπηρος, ον",Adjective,anaperos,(an-ap'-ay-ros),to leap up,maimed. ,From  (G303) ana (in the sense of intensity) and peros (maimed); crippled -- maimed. <p>see GREEK  (G303) ana
g,0377,ἀναπίπτω,Verb,anapiptó,(an-ap-ip'-to),to fall back,"lean, sit down. ","From  (G303) ana and  (G4098) pipto; to fall back, i.e. Lie down, lean back -- lean, sit down (to meat). <p>see GREEK  (G303) ana <p>see GREEK  (G4098) pipto "
g,0378,ἀναπληρόω,Verb,anapléroó,(an-ap-lay-ro'-o),to fill up,"fill up, fulfill, occupy, supply. ","From  (G303) ana and  (G4137) pleroo; to complete; by implication, to occupy, supply; figuratively, to accomplish (by coincidence ot obedience) -- fill up, fulfill, occupy, supply. <p>see GREEK  (G303) ana <p>see GREEK  (G4137) pleroo "
g,0379,"ἀναπολόγητος, ον",Adjective,anapologétos,(an-ap-ol-og'-ay-tos),without excuse,"without an excuse, inexcusable. ","From  (G1) a (as a negative particle) and a presumed derivative of  (G626) apologeomai; indefensible -- without an excuse, inexcusable. <p>see GREEK  (G1) a <p>see GREEK  (G626) apologeomai "
g,0380,ἀναπτύσσω,Verb,anaptussó,(an-ap-toos'-o),to unroll,to unroll,From  (G303) ana (in the sense of reversal) and  (G4428) ptusso; to unroll (a scroll or volume) -- open. <p>see GREEK  (G303) ana <p>see GREEK  (G4428) ptusso
g,0381,ἀνάπτω,Verb,anaptó,(an-ap'-to),to kindle,to kindle or light. ,"From  (G303) ana and  (G681) hapto; to enkindle -- kindle, light. <p>see GREEK  (G303) ana <p>see GREEK  (G681) hapto "
g,0382,"ἀναρίθμητος, ον",Adjective,anarithmétos,(an-ar-ith'-may-tos),innumerable,innumerable. ,"From  (G1) a (as a negative particle) and a derivative of  (G705) arithmeo; unnumbered, i.e. Without number -- innumerable. <p>see GREEK  (G1) a <p>see GREEK  (G705) arithmeo "
g,0383,ἀνασείω,Verb,anaseió,(an-as-i'-o),"to move to and fro, stir up","move, stir up. ","From  (G303) ana and  (G4579) seio; figuratively, to excite -- move, stir up. <p>see GREEK  (G303) ana <p>see GREEK  (G4579) seio "
g,0384,ἀνασκευάζω,Verb,anaskeuazó,(an-ask-yoo-ad'-zo),"to pack up baggage, dismantle",subvert. ,"From  (G303) ana (in the sense of reversal) and a derivative of  (G4632) skeuos; properly, to pack up (baggage), i.e. (by implication, and figuratively) to upset -- subvert. <p>see GREEK  (G303) ana <p>see GREEK  (G4632) skeuos "
g,0385,ἀνασπάω,Verb,anaspaó,(an-as-pah'-o),to draw up,"draw up, pull out. ","From  (G303) ana and  (G4685) spao; to take up or extricate -- draw up, pull out. <p>see GREEK  (G303) ana <p>see GREEK  (G4685) spao "
g,0386,"ἀνάστασις, εως, ἡ","Noun, Feminine",anastasis,(an-as'-tas-is),"a standing up, a resurrection, a raising up, rising","raised to life again, resurrection.","From  (G450) anistemi; a standing up again, i.e. (literally) a resurrection from death (individual, genitive case or by implication, (its author)), or (figuratively) a (moral) recovery (of spiritual truth) -- raised to life again, resurrection, rise from the dead, that should rise, rising again. <p>see GREEK  (G450) anistemi "
g,0387,ἀναστατόω,Verb,anastatoó,(an-as-tat-o'-o),"to stir up, unsettle","trouble, turn upside down, make an uproar. ","From a derivative of  (G450) anistemi (in the sense of removal); properly, to drive out of home, i.e. (by implication) to disturb (literally or figuratively) -- trouble, turn upside down, make an uproar. <p>see GREEK  (G450) anistemi "
g,0388,ἀνασταυρόω,Verb,anastauroó,(an-as-tow-ro'-o),to crucify again,crucify again. ,From  (G303) ana and  (G4717) stauroo; to recrucify (figuratively) -- crucify afresh. <p>see GREEK  (G303) ana <p>see GREEK  (G4717) stauroo
g,0389,ἀναστενάζω,Verb,anastenazó,(an-as-ten-ad'-zo),to sigh deeply,sigh deeply. ,From  (G303) ana and  (G4727) stenazo; to sigh deeply -- sigh deeply. <p>see GREEK  (G303) ana <p>see GREEK  (G4727) stenazo
g,0390,ἀναστρέφω,Verb,anastrephó,(an-as-tref'-o),"to overturn, turn back","abide, overturn, return","From  (G303) ana and  (G4762) strepho; to overturn; also to return; by implication, to busy oneself, i.e. Remain, live -- abide, behave self, have conversation, live, overthrow, pass, return, be used. <p>see GREEK  (G303) ana <p>see GREEK  (G4762) strepho "
g,0391,"ἀναστροφή, ῆς, ἡ","Noun, Feminine",anastrophé,(an-as-trof-ay'),"behavior, conduct",behavior.,From  (G390) anastrepho; behavior -- conversation. <p>see GREEK  (G390) anastrepho
g,0392,ἀνατάσσομαι,Verb,anatassomai,(an-at-as'-som-ahee),to arrange in order,set in order. ,From  (G303) ana and the middle voice of  (G5021) tasso; to arrange -- set in order. <p>see GREEK  (G303) ana <p>see GREEK  (G5021) tasso
g,0393,ἀνατέλλω,Verb,anatelló,(an-at-el'-lo),"to cause to rise, to rise","arise, at the rising of, spring up. ","From  (G303) ana and the base of  (G5056) telos; to (cause to) arise -- (a-, make to) rise, at the rising of, spring (up), be up. <p>see GREEK  (G303) ana <p>see GREEK  (G5056) telos "
g,0394,ἀνατίθημι,Verb,anatithémi,(an-at-ith'-em-ahee),"to set up, set forth","communicate, declare. ","From  (G303) ana and the middle voice of  (G5087) tithemi; to set forth (for oneself), i.e propound -- communicate, declare. <p>see GREEK  (G303) ana <p>see GREEK  (G5087) tithemi "
g,0395,"ἀνατολή, ῆς, ἡ","Noun, Feminine",anatolé,(an-at-ol-ay'),a rising,"dayspring, east, dawn. ","From  (G393) anatello; a rising of light, i.e. Dawn (figuratively); by implication, the east (also in plural) -- dayspring, east, rising. <p>see GREEK  (G393) anatello "
g,0396,ἀνατρέπω,Verb,anatrepó,(an-at-rep'-o),"to overturn, destroy","overthrow, subvert. ","From  (G303) ana and the base of  (G5157) trope; to overturn (figuratively) -- overthrow, subvert. <p>see GREEK  (G303) ana <p>see GREEK  (G5157) trope "
g,0397,ἀνατρέφω,Verb,anatrephó,(an-at-ref'-o),"to nurse up, nourish","bring up, nourish. ","From  (G303) ana and  (G5142) trepho; to rear (physically or mentally) -- bring up, nourish (up). <p>see GREEK  (G303) ana <p>see GREEK  (G5142) trepho "
g,0398,ἀναφαίνω,Verb,anaphainó,(an-af-ah'-ee-no),"to bring to light, make to appear","appear, discover. ","From  (G303) ana and  (G5316) phaino; to show, i.e. (reflexively) appear, or (passively) to have pointed out -- (should) appear, discover. <p>see GREEK  (G303) ana <p>see GREEK  (G5316) phaino "
g,0399,ἀναφέρω,Verb,anapheró,(an-af-er'-o),"to carry up, lead up","bear, bring up, offer up. ","From  (G303) ana and  (G5342) phero; to take up (literally or figuratively) -- bear, bring (carry, lead) up, offer (up). <p>see GREEK  (G303) ana <p>see GREEK  (G5342) phero "
g,0400,ἀναφωνέω,Verb,anaphóneó,(an-af-o-neh'-o),to cry out,"speak out, exclaim",From  (G303) ana and  (G5455) phoneo; to exclaim -- speak out. <p>see GREEK  (G303) ana <p>see GREEK  (G5455) phoneo
g,0401,"ἀνάχυσις, εως, ἡ","Noun, Feminine",anachusis,(an-akh'-oo-sis),"a pouring out, overflow",excess. ,"From a comparative of  (G303) ana and cheo (to pour); properly, effusion, i.e. (figuratively) license -- excess. <p>see GREEK  (G303) ana "
g,0402,ἀναχωρέω,Verb,anachóreó,(an-akh-o-reh'-o),"to go back, withdraw","depart, turn aside, withdraw. ","From  (G303) ana and  (G5562) choreo; to retire -- depart, give place, go (turn) aside, withdraw self. <p>see GREEK  (G303) ana <p>see GREEK  (G5562) choreo "
g,0403,"ἀνάψυξις, εως, ἡ","Noun, Feminine",anapsuxis,(an-aps'-ook-sis),"a recovery of breath, a refreshing",revival. ,"From  (G404) anapsucho; properly, a recovery of breath, i.e. (figuratively) revival -- revival. <p>see GREEK  (G404) anapsucho "
g,0404,ἀναψύχω,Verb,anapsuchó,(an-aps-oo'-kho),to refresh,refresh. ,"From  (G303) ana and  (G5594) psucho; properly, to cool off, i.e. (figuratively) relieve -- refresh. <p>see GREEK  (G303) ana <p>see GREEK  (G5594) psucho "
g,0405,"ἀνδραποδιστής, οῦ, ὁ","Noun, Masculine",andrapodistés,(an-drap-od-is-tace'),a slave dealer,"kidnapper, slave trader.",From a derivative of a compound of  (G435) aner and  (G4228) pous; an enslaver (as bringing men to his feet) -- menstealer. <p>see GREEK  (G435) aner <p>see GREEK  (G4228) pous
g,0406,"Ἀνδρέας, ου, ὁ","Noun, Masculine",Andreas,(an-dreh'-as),"manly, Andrew, one of the twelve apostles of Christ",Andrew. ,"From  (G435) aner; manly; Andreas, an Israelite -- Andrew. <p>see GREEK  (G435) aner "
g,0407,ἀνδρίζομαι,Verb,andrizó,(an-drid'-zom-ahee),"to behave like a man, to play the man",act like men. ,Middle voice from  (G435) aner; to act manly -- quit like men. <p>see GREEK  (G435) aner
g,0408,"Ἀνδρόνικος, ου, ὁ","Noun, Masculine",Andronikos,(an-dron'-ee-kos),"man of victory, Andronicus, a Jewish Christian",Adronicus. ,"From  (G435) aner and  (G3534) nikos; man of victory; Andronicos, an Israelite -- Adronicus. <p>see GREEK  (G435) aner <p>see GREEK  (G3534) nikos "
g,0409,"ἀνδροφόνος, ου, ὁ","Noun, Masculine",androphonos,(an-drof-on'-os),a manslayer,murderer. ,From  (G435) aner and  (G5408) phonos; a murderer -- manslayer. <p>see GREEK  (G435) aner <p>see GREEK  (G5408) phonos
g,0410,"ἀνέγκλητος, ον",Adjective,anegklétos,(an-eng'-klay-tos),"not to be called to account, unreprovable",blameless. ,"From  (G1) a (as a negative particle) and a derivative of  (G1458) egkaleo; unaccused, i.e. (by implication) irreproachable -- blameless. <p>see GREEK  (G1) a <p>see GREEK  (G1458) egkaleo "
g,0411,"ἀνεκδιήγητος, ον",Adjective,anekdiégétos,(an-ek-dee-ay'-gay-tos),inexpressible,indescribable,"From  (G1) a (as a negative particle) and a presumed derivative of  (G1555) ekdiegeomai; not expounded in full, i.e. Indescribable -- unspeakable. <p>see GREEK  (G1) a <p>see GREEK  (G1555) ekdiegeomai "
g,0412,"ἀνεκλάλητος, ον",Adjective,aneklalétos,(an-ek-lal'-ay-tos),unspeakable,inexpressible,"From  (G1) a (as a negative particle) and a presumed derivative of  (G1583) eklaleo; not spoken out, i.e. (by implication) unutterable -- unspeakable. <p>see GREEK  (G1) a <p>see GREEK  (G1583) eklaleo "
g,0413,"ἀνέκλειπτος, ον",Adjective,anekleiptos,(an-ek'-lipe-tos),unfailing,unfailing.,"From  (G1) a (as a negative particle) and a presumed derivative of  (G1587) ekleipo; not left out, i.e. (by implication) inexhaustible -- that faileth not. <p>see GREEK  (G1) a <p>see GREEK  (G1587) ekleipo "
g,0414,"ἀνεκτός, ή, όν",Adjective,anektoteros,(an-ek-tot'-er-os),more tolerable,more tolerable. ,Comparative of a derivative of  (G430) anechomai; more endurable -- more tolerable. <p>see GREEK  (G430) anechomai
g,0415,"ἀνελεήμων, ον",Adjective,aneleemon,(an-eleh-ay'-mone),without mercy,unmerciful. ,From  (G1) a (as a negative particle) and  (G1655) eleemon; merciless -- unmerciful. <p>see GREEK  (G1) a <p>see GREEK  (G1655) eleemon
g,0416,ἀνεμίζω,Verb,anemizó,(an-em-id'-zo),to drive by the wind,driven by the wind. ,From  (G417) anemos; to toss with the wind -- drive with the wind. <p>see GREEK  (G417) anemos
g,0417,"ἄνεμος, ου, ὁ","Noun, Masculine",anemos,(an'-em-os),wind,wind. ,"From the base of  (G109) aer; wind; (plural) by implication, (the four) quarters (of the earth) -- wind. <p>see GREEK  (G109) aer "
g,0418,"ἀνένδεκτος, ον",Adjective,anendektos,(an-en'-dek-tos),impossible,impossible. ,"From  (G1) a (as a negative particle) and a derivative of the same as  (G1735) endechetai; unadmitted, i.e. (by implication) not supposable -- impossible. <p>see GREEK  (G1) a <p>see GREEK  (G1735) endechetai "
g,0419,"ἀνεξερεύνητος, ον",Adjective,anexeraunétos,(an-ex-er-yoo'-nay-tos),unsearchable,unsearchable. ,"From  (G1) a (as a negative particle) and a presumed derivative of  (G1830) exereunao; not searched out, i.e. (by implication) inscrutable -- unsearchable. <p>see GREEK  (G1) a <p>see GREEK  (G1830) exereunao "
g,0420,"ἀνεξίκακος, ον",Adjective,anexikakos,(an-ex-ik'-ak-os),enduring evil,patient. ,"From  (G430) anechomai and  (G2556) kakos; enduring of ill, i.e. Forbearing -- patient. <p>see GREEK  (G430) anechomai <p>see GREEK  (G2556) kakos "
g,0421,"ἀνεξιχνίαστος, ον",Adjective,anexichniastos,(an-ex-ikh-nee'-as-tos),that cannot be traced out,past finding out; unsearchable. ,"From  (G1) a (as a negative particle) and a presumed derivative of a compound of  (G1537) ek and a derivative of  (G2487) ichnos; not tracked out, i.e. (by implication) untraceable -- past finding out; unsearchable. <p>see GREEK  (G1) a <p>see GREEK  (G1537) ek <p>see GREEK  (G2487) ichnos "
g,0422,"ἀνεπαίσχυντος, ον",Adjective,anepaischuntos,(an-ep-ah'-ee-skhoon-tos),not to be put to shame,"unashamed, that needeth not to be ashamed. ","From  (G1) a (as a negative particle) and a presumed derivative of a compound of  (G1909) epi and  (G153) aischunomai; not ashamed, i.e. Irreprehensible: --that needeth not to be ashamed. <p>see GREEK  (G1) a <p>see GREEK  (G1909) epi <p>see GREEK  (G153) aischunomai "
g,0423,"ἀνεπίληπτος, ον",Adjective,anepilémptos,(an-ep-eel'-ape-tos),without reproach,"blameless, unrebukeable. ","From  (G1) a (as a negative particle) and a derivative of  (G1949) epilambanomai; not arrested, i.e. (by implication) inculpable -- blameless, unrebukeable. <p>see GREEK  (G1) a <p>see GREEK  (G1949) epilambanomai "
g,0424,ἀνέρχομαι,Verb,anerchomai,(an-erkh'-om-ahee),to go up,go up. ,From  (G303) ana and  (G2064) erchomai; to ascend -- go up. <p>see GREEK  (G303) ana <p>see GREEK  (G2064) erchomai
g,0425,"ἄνεσις, εως, ἡ","Noun, Feminine",anesis,(an'-es-is),"a loosening, relaxation","easing, liberty, rest. ","From  (G447) aniemi; relaxation or (figuratively) relief -- eased, liberty, rest. <p>see GREEK  (G447) aniemi "
g,0426,ἀνετάζω,Verb,anetazó,(an-et-ad'-zo),to examine judicially,"examine, investigate",From  (G303) ana and etazo (to test); to investigate (judicially) -- (should have) examined(-d). <p>see GREEK  (G303) ana
g,0427,ἄνευ,Preposition,aneu,(an'-yoo),without (preposition),without. ,A primary particle; without -- without. Compare  (G1) a. <p>see GREEK  (G1) a
g,0428,"ἀνεύθετος, ον",Adjective,aneuthetos,(an-yoo'-the-tos),not well placed,inconvenient.,"From  (G1) a (as a negative particle) and  (G2111) euthetos; not well set, i.e. Inconvenient -- not commodious. <p>see GREEK  (G1) a <p>see GREEK  (G2111) euthetos "
g,0429,ἀνευρίσκω,Verb,aneuriskó,(an-yoo-ris'-ko),to find out,find out.,From  (G303) ana and  (G2147) heurisko; to find out -- find. <p>see GREEK  (G303) ana <p>see GREEK  (G2147) heurisko
