g,3357,μετρίως,Adverb,metriós,(met-ree'-oce),moderately,a little. ,"Adverb from a derivative of  (G3358) metron; moderately, i.e. Slightly -- a little. see GREEK  (G3358) metron "
g,3358,"μέτρον, ου, τό","Noun, Neuter",metron,(met'-ron),a measure,measure. ,"An apparently primary word; a measure (""metre""), literally or figuratively; by implication, a limited portion (degree) -- measure. "
g,3359,"μέτωπον, ου, τό","Noun, Neuter",metópon,(met'-o-pon),the forehead,forehead. ,From  (G3326) meta and ops (the face); the forehead (as opposite the countenance) -- forehead. see GREEK  (G3326) meta
g,3360,μέχρι,Adverb,mechri or mechris,(mekh'-ree),"as far as, until","till, until. ","Or mechris (mekh-ris'); from  (G3372) mekos; as far as, i.e. Up to a certain point (as a preposition, of extent (denoting the terminus, whereas  (G891) achri refers especially to the space of time or place intervening) or conjunction) -- till, (un-)to, until. see GREEK  (G3372) mekos see GREEK  (G891) achri "
g,3361,μή,"Particle, Negative",mé,(may),"not, that...not, lest (used for qualified negation)","not, lest, neither, never","A primary particle of qualified negation (whereas  (G3756) ou expresses an absolute denial); (adverb) not, (conjunction) lest; also (as an interrogative implying a negative answer (whereas  (G3756) ou expects an affirmative one)) whether -- any but (that), X forbear, + God forbid, + lack, lest, neither, never, no (X wise in), none, nor, (can-)not, nothing, that not, un(-taken), without. Often used in compounds in substantially the same relations. See also  (G3362) ean me,  (G3363) hina me,  (G3364) ou me,  (G3372) mekos,  (G3373) mekuno,  (G3375) men,  (G3378) me ouk. see GREEK  (G3756) ou see GREEK  (G3362) ean me see GREEK  (G3363) hina me see GREEK  (G3364) ou me see GREEK  (G3372) mekos see GREEK  (G3373) mekuno see GREEK  (G3375) men see GREEK  (G3378) me ouk "
g,3362,ἐὰν,-,ean mé,(eh-an' may),"before, but, except","before, but, except","I.e.  (G1437) ean and  (G3361) me; if not, i.e. Unless -- X before, but, except, if, no, (if, + whosoever) not. see GREEK  (G3361) me see GREEK  (G1437) ean "
g,3363,ἵνα,-,hina mé,(hin'-ah may),"albeit not, lest, that","albeit not, lest, that","I.e.  (G2443) hina and  (G3361) me; in order (or so) that not -- albeit not, lest, that, no(-t, (-thing)). see GREEK  (G3361) me see GREEK  (G2443) hina "
g,3364,οὐ,-,ou mé,(oo may),"anymore, at all, neither, never","anymore, at all, neither, never","I.e.  (G3756) ou and  (G3361) me; a double negative strengthening the denial; not at all -- any more, at all, by any (no) means, neither, never, no (at all), in no case (wise), nor ever, not (at all, in any wise). Compare  (G3378) me ouk. see GREEK  (G3361) me see GREEK  (G3378) me ouk see GREEK  (G3756) ou "
g,3365,μηδαμῶς,"Adverb, Negative",médamós,(may-dam-oce'),by no means,not so. ,Adverb from a compound of  (G3361) me and amos (somebody); by no means -- not so. see GREEK  (G3361) me
g,3366,μηδέ,"Conjunction,Negative",méde,(may-deh'),"but not, and not","neither, nor, not","From  (G3361) me and  (G1161) de; but not, not even; in a continued negation, nor -- neither, nor (yet), (no) not (once, so much as). see GREEK  (G3361) me see GREEK  (G1161) de "
g,3367,"μηδείς, μηδεμία, μηδέν",Adjective,"médeis, médemia, méden",(may-dice'),"no one, nothing","no one, nothing","Including the irregular feminine medemia may-dem-ee'-ah, and the neuter meden (may-den') from  (G3361) me and  (G1520) heis; not even one (man, woman, thing) -- any (man, thing), no (man), none, not (at all, any man, a whit), nothing, + without delay. see GREEK  (G3361) me see GREEK  (G1520) heis "
g,3368,μηδέποτε,"Adverb, Negative",médepote,(may-dep'-ot-eh),never,never. ,From  (G3366) mede and  (G4218) pote; not even ever -- never. see GREEK  (G3366) mede see GREEK  (G4218) pote
g,3369,μηδέπω,"Adverb, Negative",médepó,(may-dep'-o),not yet,not yet. ,From  (G3366) mede and  (G4452) po; not even yet -- not yet. see GREEK  (G3366) mede see GREEK  (G4452) po
g,3370,"Μῆδος, ου, ὁ","Noun, Masculine",Médos,(may'-dos),"a Mede, Median, an inhabitant of Media",Mede. ,"Of foreign origin (compare  (H4074) Maday); a Median, or inhabitant of Media -- Mede. see HEBREW  (H4074) Maday "
g,3371,μηκέτι,"Adverb, Negative",méketi,(may-ket'-ee),"no longer, not anymore","no longer, not any more. ","From  (G3361) me and  (G2089) eti; no further -- any longer, (not) henceforth, hereafter, no henceforward (longer, more, soon), not any more. see GREEK  (G3361) me see GREEK  (G2089) eti "
g,3372,"μῆκος, ους, τό","Noun, Neuter",mékos,(may'-kos),length,length,Probably akin to  (G3173) megas; length (literally or figuratively) length. see GREEK  (G3173) megas
g,3373,μηκύνω,Verb,mékunó,(may-koo'-no),"to lengthen, grow",grow up. ,"From  (G3372) mekos; to lengthen, i.e. (middle voice) to enlarge -- grow up. see GREEK  (G3372) mekos "
g,3374,"μηλωτή, ῆς, ἡ","Noun, Feminine",mélóté,(may-lo-tay'),a sheepskin,sheepskin. ,From melon (a sheep); a sheep-skin -- sheepskin.
g,3375,μήν,"Particle, Disjunctive Particle",mén,(mane),certainly,surely,A stronger form of  (G3303) men; a particle of affirmation (only with  (G2229) e); assuredly -- + surely. see GREEK  (G3303) men see GREEK  (G2229) e
g,3376,"μήν, μηνός, ὁ","Noun, Masculine",mén,(mane),a month,month. ,A primary word; a month -- month.
g,3377,μηνύω,Verb,ménuó,(may-noo'-o),"to make known, report","show, tell. ","Probably from the same base as  (G3145) massaomai and  (G3415) mnaomai (i.e. Mao, to strive); to disclose (through the idea of mental effort and thus calling to mind), i.e. Report, declare, intimate -- shew, tell. see GREEK  (G3145) massaomai see GREEK  (G3415) mnaomai "
g,3378,μὴ,-,mé ouk,(may ook),"neither, never, not","neither, never, not. ","I.e.  (G3361) me and  (G3756) ou; as interrogative and negative, is it not that? -- neither (followed by no), + never, not. Compare  (G3364) ou me. see GREEK  (G3756) ou see GREEK  (G3364) ou me see GREEK  (G3361) me "
g,3379,μήποτε,"Adverb, Negative",mépote,(may'-pot-eh),"never, lest ever","peradventure, lest","Or me pote (may pot'-eh) from  (G3361) me and  (G4218) pote; not ever; also if (or lest) ever (or perhaps) -- if peradventure, lest (at any time, haply), not at all, whether or not. see GREEK  (G3361) me see GREEK  (G4218) pote "
g,3380,μήπω,"Adverb, Negative",mepo,(may'-po),"lest anywhere, lest perhaps",not yet. ,From  (G3361) me and  (G4452) po; not yet -- not yet. see GREEK  (G3361) me see GREEK  (G4452) po
g,3381,μήπως,"Conjunction,Negative",mé pós,(may'-pos),"lest perhaps, whether perhaps",lest,"Or me pos (may poce) from  (G3361) me and  (G4458) pos; lest somehow -- lest (by any means, by some means, haply, perhaps). see GREEK  (G3361) me see GREEK  (G4458) pos "
g,3382,"μηρός, οῦ, ὁ","Noun, Masculine",méros,(may-ros'),the thigh,thigh. ,Perhaps a primary word; a thigh -- thigh.
g,3383,μήτε,"Conjunction,Negative",méte,(may'-teh),"neither, nor","neither, nor","From  (G3361) me and  (G5037) te; not too, i.e. (in continued negation) neither or nor; also, not even -- neither, (n-)or, so as much. see GREEK  (G3361) me see GREEK  (G5037) te "
g,3384,"μήτηρ, μητρός, ἡ","Noun, Feminine",métér,(may'-tare),mother,mother. ,"Apparently a primary word; a ""mother"" (literally or figuratively, immediate or remote) -- mother. "
g,3385,μήτι,"Particle, Interrogative",méti,(may'-tee),can this be? (interrogative particle expecting a negative answer),not,"From  (G3361) me and the neuter of  (G5100) tis; whether at all -- not (the particle usually not expressed, except by the form of the question). see GREEK  (G3361) me see GREEK  (G5100) tis "
g,3386,μήτιγε,-,méti ge,(may'-tig-eh),"let alone, much less, much more",how much more. ,"From  (G3385) meti and  (G1065) ge; not at all then, i.e. Not to say (the rather still) -- how much more. see GREEK  (G3385) meti see GREEK  (G1065) ge "
g,3387,μήτις,-,mé tis,(may'-tis),any,any,Or me tis (may tis) from  (G3361) me and  (G5100) tis; whether any -- any (sometimes unexpressed except by the simple interrogative form of the sentence). see GREEK  (G3361) me see GREEK  (G5100) tis
g,3388,"μήτρα, ας, ἡ","Noun, Feminine",métra,(may'-trah),the womb,womb. ,From  (G3384) meter; the matrix -- womb. see GREEK  (G3384) meter
g,3389,"μητραλῴας, ου, ὁ","Noun, Masculine",métrolóas,(may-tral-o'-as),a matricide,murderer of mothers. ,"From  (G3384) meter and the base of  (G257) halon; a mother-thresher, i.e. Matricide -- murderer of mothers. see GREEK  (G3384) meter see GREEK  (G257) halon "
g,3390,μητρόπολις,-,métropolis,(may-trop'-ol-is),a metropolis,"chief city, mother city","From  (G3384) meter and  (G4172) polis; a mother city, i.e. ""metropolis"" -- chiefest city. see GREEK  (G3384) meter see GREEK  (G4172) polis "
g,3391,μία,-,mia,(mee'-ah),"first, one, other","first, one, other.","Irregular feminine of  (G1520) heis; one or first -- a (certain), + agree, first, one, X other. see GREEK  (G1520) heis "
g,3392,μιαίνω,Verb,miainó,(me-ah'-ee-no),"to stain, defile",defile. ,"Perhaps a primary verb; to sully or taint, i.e. Contaminate (ceremonially or morally) -- defile. "
g,3393,"μίασμα, ατος, τό","Noun, Neuter",miasma,(mee'-as-mah),"a stain, defilement","pollution, foul deed","From  (G3392) miaino (""miasma""); (morally) foulness (properly, the effect) -- pollution. see GREEK  (G3392) miaino "
g,3394,"μιασμός, οῦ, ὁ","Noun, Masculine",miasmos,(mee-as-mos'),the act of defiling,"uncleanness, contamination","From  (G3392) miaino; (morally) contamination (properly, the act) -- uncleanness. see GREEK  (G3392) miaino "
g,3395,"μίγμα, ατος, τό","Noun, Neuter",migma,(mig'-mah),a mixture,mixture. ,From  (G3396) mignumi; a compound -- mixture. see GREEK  (G3396) mignumi
g,3396,μίγνυμι,Verb,mignumi,(mig'-noo-mee),to mix,mingle. ,A primary verb; to mix -- mingle.
g,3397,"μικρόν, ου, τό","Noun, Masculine; Noun, Neuter",mikron,(mik-ron'),a little ,a little ,Masculine or neuter singular of  (G3398) mikros (as noun); a small space of time or degree -- a (little) (while). see GREEK  (G3398) mikros
g,3398,"μικρός, ά, όν",Adjective,mikros,(mik-ros'),"small, little","least, less, little, small. ","Including the comparative mikroteros (ik-rot'-er-os) apparently a primary word; small (in size, quantity, number or (figuratively) dignity) -- least, less, little, small. "
g,3399,"Μίλητος, ου, ἡ","Noun, Feminine",Milétos,(mil'-ay-tos),"Miletus, a city in S.W. Asia Minor",Miletus. ,"Of uncertain origin; Miletus, a city of Asia Minor -- Miletus. "
g,3400,"μίλιον, ου, τό","Noun, Neuter",milion,(mil'-ee-on),a Roman mile (about 1618 yards),mile. ,"Of Latin origin; a thousand paces, i.e. A ""mile"" -- mile. "
g,3401,μιμέομαι,Verb,mimeomai,(mim-eh'-om-ahee),to imitate,follow. ,"Middle voice from mimos (a ""mimic""); to imitate -- follow. "
g,3402,"μιμητής, οῦ, ὁ","Noun, Masculine",mimétés,(mim-ay-tace'),an imitator,follower. ,From  (G3401) mimeomai; an imitator -- follower. see GREEK  (G3401) mimeomai
g,3403,μιμνήσκομαι,Verb,mimnéskó,(mim-nace'-ko),"to remind, remember","be mindful, remember. ","A prolonged form of  (G3415) mnaomai (from which some of the tenses are borrowed); to remind, i.e. (middle voice) to recall to mind -- be mindful, remember. see GREEK  (G3415) mnaomai "
g,3404,μισέω,Verb,miseó,(mis-eh'-o),to hate,hate,"From a primary misos (hatred); to detest (especially to persecute); by extension, to love less -- hate(-ful). "
g,3405,"μισθαποδοσία, ας, ἡ","Noun, Feminine",misthapodosia,(mis-thap-od-os-ee'-ah),payment of wages,recompense of reward. ,From  (G3406) misthapodotes; requital (good or bad) -- recompence of reward. see GREEK  (G3406) misthapodotes
g,3406,"μισθαποδότης, ου, ὁ","Noun, Masculine",misthapodotés,(mis-thap-od-ot'-ace),one who pays wages,rewarder. ,From  (G3409) misthoo and  (G591) apodidomi; a renumerator -- rewarder. see GREEK  (G3409) misthoo see GREEK  (G591) apodidomi
g,3407,"μίσθιος, ου, ὁ",Adjective,misthios,(mis'-thee-os),a hired servant,hired servant. ,From  (G3408) misthos; a wage-earner -- hired servant. see GREEK  (G3408) misthos
g,3408,"μισθός, οῦ, ὁ","Noun, Masculine",misthos,(mis-thos'),"wages, hire","reward, wages. ","Apparently a primary word; pay for service (literally or figuratively), good or bad -- hire, reward, wages. "
g,3409,μισθόω,Verb,misthoó,(mis-tho'-o),"to let for hire, to hire",hire. ,"From  (G3408) misthos; to let out for wages, i.e. (middle voice) to hire -- hire. see GREEK  (G3408) misthos "
g,3410,"μίσθωμα, ατος, τό","Noun, Neuter",misthóma,(mis'-tho-mah),"rent, a rented house",rented house. ,From  (G3409) misthoo; a rented building -- hired house. see GREEK  (G3409) misthoo
g,3411,"μισθωτός, οῦ, ὁ","Noun, Masculine",misthótos,(mis-tho-tos'),"hired, a hired servant","hired servant, hireling. ","From  (G3409) misthoo; a wage-worker (good or bad) -- hired servant, hireling. see GREEK  (G3409) misthoo "
g,3412,"Μιτυλήνη, ης, ἡ","Noun, Feminine",Mituléné,(mit-oo-lay'-nay),"Mitylene, the chief city of Lesbos",Mitylene. ,"For mutilene (abounding in shellfish); Mitylene (or Mytilene), a town on the island of Lesbos -- Mitylene. "
g,3413,"Μιχαήλ, ὁ","Proper Noun, Indeclinable",Michaél,(mikh-ah-ale'),"Michael, the archangel",Michael. ,"Of Hebrew origin ( (H4317) Miyka'el); Michael, an archangel -- Michael. see HEBREW  (H4317) Miyka'el "
g,3414,"μνᾶ, ᾶς, ἡ","Noun, Feminine",mna,(mnah),a mina (Greek  monetary unit),"pound, mina","Of Latin origin; a mna (i.e. Mina), a certain weight -- pound. "
g,3415,μνάομαι,Verb,mnaomai,(mnah'-om-ahee),"be mindful, remember","be mindful, remember","Middle voice of a derivative of  (G3306) meno or perhaps of the base of  (G3145) massaomai (through the idea of fixture in the mind or of mental grasp); to bear in mind, i.e. Recollect; by implication, to reward or punish -- be mindful, remember, come (have) in remembrance. Compare  (G3403) mimnesko. see GREEK  (G3403) mimnesko see GREEK  (G3306) meno see GREEK  (G3145) massaomai "
g,3416,"Μνάσων, ωνος, ὁ","Noun, Masculine",Mnasón,(mnah'-sohn),"Mnason, a Christian",Mnason. ,"Of uncertain origin; Mnason, a Christian -- Mnason. "
g,3417,"μνεία, ας, ἡ","Noun, Feminine",mneia,(mni'-ah),"remembrance, mention","mention, remembrance. ","From  (G3415) mnaomai or  (G3403) mimnesko; recollection; by implication, recital -- mention, remembrance. see GREEK  (G3415) mnaomai see GREEK  (G3403) mimnesko "
g,3418,"μνῆμα, ατος, τό","Noun, Neuter",mnéma,(mnay'-mah),"a memorial, a sepulcher","grave, sepulcher, tomb. ","From  (G3415) mnaomai; a memorial, i.e. Sepulchral monument (burial-place) -- grave, sepulchre, tomb. see GREEK  (G3415) mnaomai "
g,3419,"μνημεῖον, ου, τό","Noun, Neuter",mnémeion,(mnay-mi'-on),"a memorial, a monument","grave, sepulcher, tomb. ","From  (G3420) mneme; a remembrance, i.e. Cenotaph (place of interment) -- grave, sepulchre, tomb. see GREEK  (G3420) mneme "
g,3420,"μνήμη, ης, ἡ","Noun, Feminine",mnémé,(mnay'-may),"memory, remembrance",remembrance. ,From  (G3403) mimnesko; memory -- remembrance. see GREEK  (G3403) mimnesko
g,3421,μνημονεύω,Verb,mnémoneuó,(mnay-mon-yoo'-o),"to call to mind, to make mention of","make mention; be mindful, remember. ","From a derivative of  (G3420) mneme; to exercise memory, i.e. Recollect; by implication, to punish; also to rehearse -- make mention; be mindful, remember. see GREEK  (G3420) mneme "
g,3422,"μνημόσυνον, ου, τό","Noun, Neuter",mnémosunon,(mnay-mos'-oo-non),a memorial,memorial. ,"From  (G3421) mnemoneuo; a reminder (memorandum), i.e. Record -- memorial. see GREEK  (G3421) mnemoneuo "
g,3423,μνηστεύω,Verb,mnésteuó,(mnace-tyoo'-o),"to espouse, betroth",espouse. ,"From a derivative of  (G3415) mnaomai; to give a souvenir (engagement present), i.e. Betroth -- espouse. see GREEK  (G3415) mnaomai "
g,3424,"μογγιλάλος, ου, ὁ",Adjective,mogilalos,(mog-il-al'-os),speaking with difficulty,having an impediment in his speech. ,"From  (G3425) mogis and  (G2980) laleo; hardly talking, i.e. Dumb (tongue-tied) -- having an impediment in his speech. see GREEK  (G3425) mogis see GREEK  (G2980) laleo "
g,3425,μόγις,Adverb,mogis,(mog'-is),hardly,hardly. ,Adverb from a primary mogos (toil); with difficulty -- hardly.
g,3426,"μόδιος, ου, ὁ","Noun, Masculine",modios,(mod'-ee-os),"modius, a dry measure of one peck",bushel. ,"Of Latin origin; a modius, i.e. Certain measure for things dry (the quantity or the utensil) -- bushel. "
g,3427,μοί,-,moi,(moy),"I, me, mine, my","I, me, mine, my. ","The simpler form of  (G1698) emoi; to me -- I, me, mine, my. see GREEK  (G1698) emoi "
g,3428,"μοιχαλίς, ίδος, ἡ","Noun, Feminine",moichalis,(moy-khal-is'),an adulteress,adulteress,"A prolonged form of the feminine of  (G3432) moichos; an adulteress (literally or figuratively) -- adulteress(-ous, -y). see GREEK  (G3432) moichos "
g,3429,μοιχάομαι,Verb,moichaó,(moy-khah'-o),to commit adultery with,commit adultery. ,From  (G3432) moichos; (middle voice) to commit adultery -- commit adultery. see GREEK  (G3432) moichos
g,3430,"μοιχεία, ας, ἡ","Noun, Feminine",moicheia,(moy-khi'-ah),adultery,adultery. ,From  (G3431) moicheuo; adultery -- adultery. see GREEK  (G3431) moicheuo
g,3431,μοιχεύω,Verb,moicheuó,(moy-khyoo'-o),to commit adultery,commit adultery. ,From  (G3432) moichos; to commit adultery -- commit adultery. see GREEK  (G3432) moichos
g,3432,"μοιχός, οῦ, ὁ","Noun, Masculine",moichos,(moy-khos'),an adulterer,adulterer. ,"Perhaps a primary word; a (male) paramour; figuratively, apostate -- adulterer. "
g,3433,μόλις,Adverb,molis,(mol'-is),with difficulty,with difficulty,"Probably by variation for  (G3425) mogis; with difficulty -- hardly, scarce(-ly), + with much work. see GREEK  (G3425) mogis "
g,3434,"Μολόχ, ὁ","Proper Noun, Indeclinable",Moloch,(mol-okh'),"Moloch, the god of the Ammonites",Moloch. ,"Of Hebrew origin ( (H4432) Molek); Moloch (i.e. Molek), an idol -- Moloch. see HEBREW  (H4432) Molek "
g,3435,μολύνω,Verb,molunó,(mol-oo'-no),"to stain, defile",defile. ,Probably from  (G3189) melas; to soil (figuratively) -- defile. see GREEK  (G3189) melas
g,3436,"μολυσμός, οῦ, ὁ","Noun, Masculine",molusmos,(mol-oos-mos'),defilement,"filthiness, immorality",From  (G3435) moluno; a stain; i.e. (figuratively) immorality -- filthiness. see GREEK  (G3435) moluno
g,3437,"μομφή, ῆς, ἡ","Noun, Feminine",momphé,(mom-fay'),blame,"quarrel, blame, fault","From  (G3201) memphomai; blame, i.e. (by implication), a fault -- quarrel. see GREEK  (G3201) memphomai "
g,3438,"μονή, ῆς, ἡ","Noun, Feminine",moné,(mon-ay'),"an abiding, an abode","abode, mansion. ","From  (G3306) meno; a staying, i.e. Residence (the act or the place) -- abode, mansion. see GREEK  (G3306) meno "
g,3439,"μονογενής, ές",Adjective,monogenés,(mon-og-en-ace'),only begotten,"only begotten, child. ","From  (G3441) monos and  (G1096) ginomai; only-born, i.e. Sole -- only (begotten, child). see GREEK  (G3441) monos see GREEK  (G1096) ginomai "
g,3440,μόνον,Adverb,monon,(mon'-on),merely,"alone, but, only. ","Neuter of  (G3441) monos as adverb; merely -- alone, but, only. see GREEK  (G3441) monos "
g,3441,"μόνος, η, ον",Adjective,monos,(mon'-os),alone,"alone, only, by themselves. ","Probably from  (G3306) meno; remaining, i.e. Sole or single; by implication, mere -- alone, only, by themselves. see GREEK  (G3306) meno "
g,3442,"μονόφθαλμος, ον",Adjective,monophthalmos,(mon-of'-thal-mos),having one eye,with one eye. ,From  (G3441) monos and  (G3788) ophthalmos; one-eyed -- with one eye. see GREEK  (G3441) monos see GREEK  (G3788) ophthalmos
g,3443,μονόω,Verb,monoó,(mon-o'-o),"to leave alone, forsake",be desolate. ,"From  (G3441) monos; to isolate, i.e. Bereave -- be desolate. see GREEK  (G3441) monos "
g,3444,"μορφή, ῆς, ἡ","Noun, Feminine",morphé,(mor-fay'),"form, shape",form. ,"Perhaps from the base of  (G3313) meros (through the idea of adjustment of parts); shape; figuratively, nature -- form. see GREEK  (G3313) meros "
g,3445,μορφόω,Verb,morphoó,(mor-fo'-o),to form,form. ,From the same as  (G3444) morphe; to fashion (figuratively) -- form. see GREEK  (G3444) morphe
g,3446,"μόρφωσις, εως, ἡ","Noun, Feminine",morphósis,(mor'-fo-sis),"a forming, a form",form. ,"From  (G3445) morphoo; formation, i.e. (by implication), appearance (semblance or (concretely) formula) -- form. see GREEK  (G3445) morphoo "
