h,0012,אַבְדָן,Noun Masculine,abdan,(ab-dawn'),destruction,destruction ,From (H6) 'abad; a perishing -- destruction. see HEBREW (H6) 'abad
h,0013,אָבְדָן,Noun Masculine,obdan,(ob-dawn'),destruction ,destruction ,From (H6) 'abad; a perishing -- destruction. see HEBREW (H6) 'abad
h,0014,אָבָה,Verb,abah,(aw-baw'),"to be willing, to consent","consent, rest content will, be willing ","A primitive root; to breathe after, i.e. (figuratively) to be acquiescent -- consent, rest content will, be willing. "
h,0015,אָבֶה,Noun Feminine,abeh,(aw-beh'),desire ,desire ,From (H14) 'abah; longing -- desire. see HEBREW (H14) 'abah
h,0016,אֵבֶה,Noun Masculine,ebeh,(ay-beh'),"reed, papyrus",swift ,From (H14) 'abah (in the sense of bending toward); the papyrus -- swift. see HEBREW (H14) 'abah
h,0017,אֲבוֹי,Interjection,aboy,(ab-o'ee),Oh!,sorrow ,From (H14) 'abah (in the sense of desiring); want -- sorrow. see HEBREW (H14) 'abah
h,0018,אֵבוּס,Noun Masculine,ebus,(ay-booce'),"a crib, feeding trough",crib ,From (H75) 'abac; a manger or stall -- crib. see HEBREW (H75) 'abac
h,0019,אִבְחָה,Noun Feminine,ibchah,(ib-khaw'),slaughter,point ,From an unused root (apparently meaning to turn); brandishing of a sword -- point.
h,0020,אֲבַטִּיחַ,Noun Masculine,abattich,(ab-at-tee'-akh),watermelon,melon ,Of uncertain derivation; a melon (only plural) -- melon.
h,0021,אֲבִי,Proper Name Feminine,Abi,(ab-ee'),"my father, Hezekiah\'s mother",Abi ,"From (H1) 'ab; fatherly; Abi, Hezekiah's mother -- Abi. see HEBREW (H1) 'ab "
h,0022,אֲבִיאֵל,Proper Name Masculine,Abiel,(ab-ee-ale'),"El is my father, an Israelite name",Abiel ,"From (H1) 'ab and (H410) 'el; father (i.e. Possessor) of God; Abiel, the name of two Israelites -- Abiel. see HEBREW (H1) 'ab see HEBREW (H410) 'el "
h,0023,אֲבִיאָסָף,Proper Name Masculine,Abiasaph,(ab-ee-aw-sawf'),"my father has gathered, an Israelite name",Abiasaph ,"From (H1) 'ab and (H622) 'acaph; father of gathering (i.e. Gatherer); Abiasaph, an Israelite -- Abiasaph. see HEBREW (H1) 'ab see HEBREW (H622) 'acaph "
h,0024,אָבִיב,Noun Masculine,abib,(aw-beeb'),"fresh, young ears, also Canaanite name for the first month of the Jewish calendar","Abib, ear, green ears of corn not maize ","From an unused root (meaning to be tender); green, i.e. A young ear of grain; hence, the name of the month Abib or Nisan -- Abib, ear, green ears of corn (not maize). "
h,0025,אֲבִי גִבְעוֹן,Proper Name Masculine,Abi Gibon,(ab-ee' ghib-one'),father of Gibeon ,father of Gibeon ,"From (H1) 'ab and (H1391) Gib'own; father (i.e. Founder) of Gibon; Abi-Gibon, perhaps an Israelite -- father of Gibeon. see HEBREW (H1) 'ab see HEBREW (H1391) Gib'own "
h,0026,אֲבִיגַיִל,Proper Name Feminine,Abigayil,(ab-ee-gah'-yil),"my father is joy, two Israelite women",Abigal ,"Or shorter Abiygal {ab-ee-gal'}; from (H1) 'ab and (H1524) giyl; father (i.e. Source) of joy; Abigail or Abigal, the name of two Israelitesses -- Abigal. see HEBREW (H1) 'ab see HEBREW (H1524) giyl "
h,0027,אֲבִידָן,Proper Name Masculine,Abidan,(ab-ee-dawn'),"my father is judge, a Benjamite leader",Abidan ,"From (H1) 'ab and (H1777) diyn; father of judgment (i.e. Judge); Abidan, an Israelite -- Abidan. see HEBREW (H1) 'ab see HEBREW (H1777) diyn "
h,0028,אֲבִידָע,Proper Name Masculine,Abida,(ab-ee-daw'),"my father took knowledge, a son of Midian","Abida, Abidah ","From (H1) 'ab and (H3045) yada'; father of knowledge (i.e. Knowing); Abida, a son of Abraham by Keturah -- Abida, Abidah. see HEBREW (H1) 'ab see HEBREW (H3045) yada' "
h,0029,אֲבִיָּה,Proper Name Masculine,Abiyyah,(ab-ee-yaw'),"Yah is my father, an Israelite name","Abiah, Abijah ","Or prolonged Abiyahuw {ab-ee-yaw'-hoo}; from (H1) 'ab and (H3050) Yahh; father (i.e. Worshipper) of Jah; Abijah, the name of several Israelite men and two Israelitesses -- Abiah, Abijah. see HEBREW (H1) 'ab see HEBREW (H3050) Yahh "
h,0030,אֲבִיהוּא,Proper Name Masculine,Abihu,(ab-ee-hoo'),"he is father, a son of Aaron",Abihu ,"From (H1) 'ab and (H1931) huw'; father (i.e. Worshipper) of Him (i.e. God); Abihu, a son of Aaron -- Abihu. see HEBREW (H1) 'ab see HEBREW (H1931) huw' "
h,0031,אֲבִיהוּד,Proper Name Masculine,Abihud,(ab-ee-hood'),"my father is majesty, a Benjamite",Abihud ,"From (H1) 'ab and (H1935) howd; father (i.e. Possessor) of renown; Abihud, the name of two Israelites -- Abihud. see HEBREW (H1) 'ab see HEBREW (H1935) howd "
h,0032,אֲבִיהַיִל,Proper Name Masculine,Abihayil or Abichayil,(ab-ee-hah'-yil),"my father is might, an Israelite name",Abihail ,"Or (more correctly) Abiychayil {ab-ee- khah'-yil}; from (H1) 'ab and (H2428) chayil; father (i.e. Possessor) of might; Abihail or Abichail, the name of three Israelites and two Israelitesses -- Abihail. see HEBREW (H2428) chayil "
h,0033,אֲבִי הָעֶזְרִי,Proper Name Masculine,Abi Haezri,(ab-ee'-haw-ez-ree'),a descendant of Abiezer,Abiezrite ,From (H44) Abiy'ezer with the article inserted; father of the Ezrite; an Abiezrite or descendant of Abiezer; -- Abiezrite. see HEBREW (H44) Abiy'ezer
h,0034,אֶבְיוֹן,Adjective,ebyon,(eb-yone'),"in want, needy, poor","beggar, needy, poor man ","From (H14) 'abah, in the sense of want (especially in feeling); destitute -- beggar, needy, poor (man). see HEBREW (H14) 'abah "
h,0035,אֲבִיּוֹנָה,Noun Feminine,abiyyonah,(ab-ee-yo-naw'),the caperberry,desire ,From (H14) 'abah; provocative of desire; the caper berry (from its stimulative taste) -- desire. see HEBREW (H14) 'abah
h,0036,אֲבִיטוּב,Proper Name Masculine,Abitub,(ab-ee-toob'),"my father is goodness, a Benjamite",Abitub ,"From (H1) 'ab and (H2898) tuwb; father of goodness (i.e. Good); Abitub, an Israelite -- Abitub. see HEBREW (H1) 'ab see HEBREW (H2898) tuwb "
h,0037,אֲבִיטַל,Proper Name Feminine,Abital,(ab-ee-tal'),"my father is (the) dew, a wife of David",Abital ,"From (H1) 'ab and (H2919) tal; father of dew (i.e. Fresh); Abital, a wife of King David -- Abital. see HEBREW (H1) 'ab see HEBREW (H2919) tal "
h,0038,אֲביָּם,Proper Name Masculine,Abiyyam,(ab-ee-yawm'),"father of (the) sea, an Israelite name",Abijam ,"From (H1) 'ab and (H3220) yam; father of (the) sea (i.e. Seaman); Abijam (or Abijah), a king of Judah -- Abijam. see HEBREW (H1) 'ab see HEBREW (H3220) yam "
h,0039,אֲבִימָאֵל,"proper name, masculine",Abimael,(ab-ee-maw-ale'),"a father is El, a son of Joktan, also his desc",Abimael ,"From (H1) 'ab and an elsewhere unused (probably foreign) word; father of Mael (apparently some Arab tribe); Abimael, a son of Joktan -- Abimael. see HEBREW (H1) 'ab "
h,0040,אֲבִימֶלֶךְ,Proper Name Masculine,Abimelek,(ab-ee-mel'-ek),"father is king, a Philistine name, also an Israelite name",Abimelech ,"From (H1) 'ab and (H4428) melek; father of (the) king; Abimelek, the name of two Philistine kings and of two Israelites -- Abimelech. see HEBREW (H1) 'ab see HEBREW (H4428) melek "
h,0041,אֲבִינָדָב,Proper Name Masculine,Abinadab,(ab-ee-naw-dawb'),"my father is noble, three Israelites",Abinadab ,"From (H1) 'ab and (H5068) nadab; father of generosity (i.e. Liberal); Abinadab, the name of four Israelites -- Abinadab. see HEBREW (H1) 'ab see HEBREW (H5068) nadab "
h,0042,אֲבִינֹּעַם,Proper Name Masculine,Abinoam,(ab-ee-no'-am),"my father is delight, the father of Barak",Abinoam ,"From (H1) 'ab and (H5278) no'am; father of pleasantness (i.e. Gracious); Abinoam, an Israelite -- Abinoam. see HEBREW (H1) 'ab see HEBREW (H5278) no'am "
h,0043,אֶבְיָסָף,Proper Name Masculine,Ebyasaph,(eb-yaw-sawf'),Ebiasaph ,Ebiasaph ,"Contracted from (H23) 'Abiy'acaph; Ebjasaph, an Israelite -- Ebiasaph. see HEBREW (H23) 'Abiy'acaph "
h,0044,אֲבִיעֶזר,Proper Name Masculine,Abiezer,(ab-ee-ay'-zer),"my father is help, a Manassite, also a Benjamite",Abiezer ,"From (H1) 'ab and (H5829) Ezer; father of help (i.e. Helpful); Abiezer, the name of two Israelites -- Abiezer. see HEBREW (H1) 'ab see HEBREW (H5829) Ezer "
h,0045,אֲבִי־עַלבוֹן,Proper Name Masculine,Abi-albon,(ab-ee-al-bone'),"father of strength, one of David\'s heroes",Abialbon ,"From (H1) 'ab and and an unused root of uncertain. Derivation; probably, father of strength (i.e. Valiant); Abialbon, an Israelite -- Abialbon. see HEBREW (H1) 'ab "
h,0046,אָבִיר,Adjective Masculine,abir,(aw-beer'),strong,mighty one ,From (H82) 'abar; mighty (spoken of God) -- mighty (one). see HEBREW (H82) 'abar
h,0047,אַבִּיר,Adjective Masculine,abbir,(ab-beer'),"mighty, valiant","angel, bull, chiefest, mighty one, stouthearted, strong one, valiant ","For (H46) 'abiyr; --angel, bull, chiefest, mighty (one), stout(-hearted), strong (one), valiant. see HEBREW (H46) 'abiyr "
h,0048,אֲבִירָם,Proper Name Masculine,Abiram,(ab-ee-rawm'),"exalted father, an Israelite name",Abiram ,"From (H1) 'ab and (H7311) ruwm; father of height (i.e. Lofty); Abiram, the name of two Israelites -- Abiram. see HEBREW (H1) 'ab see HEBREW (H7311) ruwm "
h,0049,אֲבִישַׁג,Proper Name Feminine,Abishag,(ab-ee-shag'),"my father is a wanderer, an Israelite woman",Abishag ,"From (H1) 'ab and (H7686) shagah; father of error (i.e. Blundering); Abishag, a concubine of David -- Abishag. see HEBREW (H1) 'ab see HEBREW (H7686) shagah "
h,0050,אֲבִישׁוּעַ,Proper Name Masculine,Abishua,(ab-ee-shoo'-ah),"my father is rescue, two Israelites",Abishua ,"From (H1) 'ab and (H7771) showa'; father of plenty (i.e. Prosperous); Abishua, the name of two Israelites -- Abishua. see HEBREW (H1) 'ab see HEBREW (H7771) showa' "
h,0051,אֲבִישׁוּר,Proper Name Masculine,Abishur,(ab-ee-shoor'),"my father is a wall, an Israelite",Abishur ,"From (H1) 'ab and (H7791) shuwr; father of (the) wall (i.e. Perhaps mason); Abishur, an Israelite -- Abishur. see HEBREW (H1) 'ab see HEBREW (H7791) shuwr "
h,0052,אֲבִישַׁי,Proper Name Masculine,Abishay,(ab-ee-shah'ee),"my father is Jesse, an Israelite name",Abishai ,"Or (shorter) Abshay {ab-shah'ee}; from (H1) 'ab and (H7862) shay; father of a gift (i.e. Probably generous); Abishai, an Israelite -- Abishai. see HEBREW (H1) 'ab see HEBREW (H7862) shay "
h,0053,אֲבִישָׁלוֹם,Proper Name Masculine,Abishalom,(ab-ee-shaw-lome'),"my father is peace, two Israelites","Abishalom, Absalom ","Or (shortened) babshalowm {ab-shaw- lome'}; from (H1) 'ab and (H7965) shalowm; father of peace (i.e. Friendly); Abshalom, a son of David; also (the fuller form) a later Israelite -- Abishalom, Absalom. see HEBREW (H1) 'ab see HEBREW (H7965) shalowm "
h,0054,אֶבְיָתָר,Proper Name Masculine,Ebyathar,(ab-yaw-thawr'),"the great one is father, an Israelite priest",Abiathar ,"Contracted from (H1) 'ab and (H3498) yathar; father of abundance (i.e. Liberal); Ebjathar, an Israelite -- Abiathar. see HEBREW (H1) 'ab see HEBREW (H3498) yathar "
h,0055,אָבַךְ,Verb,abak,(aw-bak'),to turn,mount up ,A primitive root; probably to coil upward -- mount up.
h,0056,אָבַל,Verb,abal,(aw-bal'),to mourn,"lament, mourn ","A primitive root; to bewail -- lament, mourn. "
h,0057,אָבֵל,Adjective,abel,(aw-bale'),mourning,"mourner, ","From (H56) 'abal; lamenting -- mourn(-er, -ing). see HEBREW (H56) 'abal "
h,0058,אָבֵל,Noun Feminine,abel,(aw-bale'),"meadow, part of a place name",plain ,From an unused root (meaning to be grassy); a meadow -- plain. Compare also the proper names beginning with Abel-.
h,0059,אָבֵל,Proper Name Location,Abel,(aw-bale'),"meadow, two places in Palestine",Abel ,"From (H58) 'abel; a meadow; Abel, the name of two places in Palestine. -- Abel. see HEBREW (H58) 'abel "
h,0060,אֵבֶל,Noun Masculine,ebel,(ay'-bel),mourning,mourning ,From (H56) 'abal; lamentation -- mourning. see HEBREW (H56) 'abal
h,0061,אֲבָל,Adverb,abal,(ab-awl'),"verily, of a truth","but, indeed, nevertheless, verily ","Apparently from (H56) 'abal through the idea of negation; nay, i.e. Truly or yet -- but, indeed, nevertheless, verily. see HEBREW (H56) 'abal "
h,0062,אָבֵל בֵּית־מֲעַכָה,Proper Name Location,Abel Beth-maakah,(aw-bale' bayth ma-a-kaw'),a city in Northern Israel,"Abel-beth-maachah, Abel of Beth-maachah, ","From (H58) 'abel and (H1004) bayith and (H4601) Ma'akah; meadow of Beth-Maakah; Abel of Beth-maakah, a place in Palestine -- Abel-beth-maachah, Abel of Beth-maachah, see HEBREW (H58) 'abel see HEBREW (H1004) bayith see HEBREW (H4601) Ma'akah "
h,0063,אָבֵל הַשִּׁטִּים,Proper Name Location,Abel Hashshittim,(aw-bale' hash-shit-teem'),a place in the lowlands of Moab,Abel-shittim ,"From (H58) 'abel and the plural of (H7848) shittah, with the article inserted; meadow of the acacias; Abel hash- Shittim, a place in Palestine -- Abel-shittim. see HEBREW (H58) 'abel see HEBREW (H7848) shittah "
h,0064,אָבֵל כְּרָמִים,Proper Name Location,Abel Keramim,(aw-bale' ker-aw-meem'),a place in Ammon,plain of the vineyards ,"From (H58) 'abel and the plural of (H3754) kerem; meadow of vineyards; Abel-Keramim, a place in Palestine -- plain of the vineyards. see HEBREW (H58) 'abel see HEBREW (H3754) kerem "
h,0065,אָבֵל מְחוֹלָה,Proper Name Location,Abel Mecholah,(aw-bale' mekh-o-law'),Elisha\'s birthplace in Palestine,Abel-meholah ,"From (H58) 'abel and (H4246) mchowlah; meadow of dancing; Abel-Mecholah, a place in Palestine -- Abel-meholah. see HEBREW (H58) 'abel see HEBREW (H4246) mchowlah "
h,0066,אַבֵל מַיִם,Proper Name Location,Abel Mayim,(aw-bale' mah'-yim),meadow of water,Abel-maim ,"From (H58) 'abel and (H4325) mayim; meadow of water; Abel-Majim, a place in Palestine -- Abel-maim. see HEBREW (H58) 'abel see HEBREW (H4325) mayim "
h,0067,אָבֵל מִצְרַיִם,Proper Name Location,Abel Mitsrayim,(aw-bale' mits-rah'-yim),"meadow of Egypt, a place East of the Jordan",Abel-mizraim ,"From (H58) 'abel and (H4714) Mitsrayim; meadow of Egypt; Abel-Mitsrajim, a place in Palestine -- Abel-mizraim. see HEBREW (H58) 'abel see HEBREW (H4714) Mitsrayim "
h,0068,אֶבֶן,Noun Feminine,eben,(eh'-ben),a stone,"to build, a stone, diverse weights","From the root of (H1129) banah through the meaning to build; a stone -- + carbuncle, + mason, + plummet, (chalk-, hail-, head-, sling-)stone(-ny), (divers) weight(-s). see HEBREW (H1129) banah "
h,0069,אֶבֶן,Noun Feminine,eben,(eh'-ben),a stone,stone ,(Aramaic) corresponding to (H68) 'eben -- stone. see HEBREW (H68) 'eben
h,0070,אֹבֶן,Noun Masculine,oben,(o'ben),"a wheel, disk","wheel, stool ","From the same as (H68) 'eben; a pair of stones (only dual); a potter's wheel or a midwife's stool (consisting alike of two horizontal disks with a support between) -- wheel, stool. see HEBREW (H68) 'eben "
h,0071,אֲבָנָה,Proper name,Abanah,(ab-aw-naw'),a river near Damascus,Abana ,"Perhaps feminine of (H68) 'eben; stony; Abanah, a river near Damascus -- Abana. Compare (H549) 'Amanah. see HEBREW (H68) 'eben see HEBREW (H549) 'Amanah "
h,0072,אֶבֶן הָעֵזֶר,Noun,Eben Haezer,(eh'-ben haw-e'-zer),"stone of the help, a place of unc. location, also a commemorative stone",Ebenezer ,"From (H68) 'eben and (H5828) ezer with the article inserted; stone of the help; Eben-ha-Ezer, a place in Palestine -- Ebenezer. see HEBREW (H68) 'eben see HEBREW (H5828) ezer "
h,0073,אַבְנֵט,Noun Masculine,abnet,(ab-nate'),a girdle,girdle ,Of uncertain derivation; a belt -- girdle.
h,0074,אַבְנֵר,Proper Name Masculine,Abner,(ab-nare'),"my father is a lamp, an Israelite name",Abner ,"Or (fully) nabiyner {ab-ee-nare'}; from (H1) 'ab and (H5216) niyr; father of light (i.e. Enlightening); Abner, an Israelite -- Abner. see HEBREW (H1) 'ab see HEBREW (H5216) niyr "
h,0075,אָבַס,Verb,abas,(aw-bas'),"to feed, fatten","fatted, stalled ","A primitive root; to fodder -- fatted, stalled. "
h,0076,אֲבַעְבֻּעָה,Noun Feminine,ababuah,(ab-ah-boo-aw'),"blisters, boils",blains ,(by reduplication) from an unused root (meaning to belch forth); an inflammatory pustule (as eruption) -- blains.
h,0077,אֶבֶץ,Proper Name Location,Ebets,(eh'-bets),a city in Issachar,Abez ,"From an unused root probably meaning to gleam; conspicuous; Ebets, a place in Palestine -- Abez. "
h,0078,אִבְצָן,Proper Name Masculine,Ibtsan,(ib-tsawn'),a judge of Isr,Ibzan ,"From the same as (H76) aba'bu'ah; splendid; Ibtsan, an Israelite -- Ibzan. see HEBREW (H76) aba'bu'ah "
h,0079,אָבַק,Verb,abaq,(aw-bak'),to wrestle,wrestle ,"A primitive root, probably to float away (as vapor), but used only as denominative from (H80) 'abaq; to bedust, i.e. Grapple -- wrestle. see HEBREW (H80) 'abaq "
h,0080,אָבָק,Noun Masculine,abaq,(aw-bawk'),dust,"small dust, powder ","From root of (H79) 'abaq; light particles (as volatile) -- (small) dust, powder. see HEBREW (H79) 'abaq "
h,0081,אֲבָקָה,Noun Feminine,abaqah,(ab-aw-kaw'),powder,powder ,Feminine of (H80) 'abaq -- powder. see HEBREW (H80) 'abaq
h,0082,אָבַר,Verb,abar,(aw-bar'),to fly,fly ,A primitive root; to soar -- fly.
h,0083,אֵבֶר,Noun Masculine,eber,(ay-ber'),pinions,long-winged ,From (H82) 'abar; a pinion -- (long-)wing(-ed). see HEBREW (H82) 'abar
h,0084,אֶבְרָה,Noun Feminine,ebrah,(eb-raw'),a pinion,"feather, wing ","Feminine of (H83) 'eber -- feather, wing. see HEBREW (H83) 'eber "
h,0085,אַבְרָהָם,Proper Name Masculine,Abraham,(ab-raw-hawm'),"exalted father, the father of the Jewish nation",Abraham ,"Contracted from (H1) 'ab and an unused root (probably meaning to be populous); father of a multitude; Abraham, the later name of Abram -- Abraham. see HEBREW (H1) 'ab "
h,0086,אַבְרֵךְ,Verb,abrek,(ab-rake'),to kneel,bow the knee ,Probably an Egyptian word meaning kneel -- bow the knee.
h,0087,אַבְרָם,Proper Name Masculine,Abram,(ab-rawm'),"exalted father, the original name of Abraham",Abram ,"Contracted from (H48) 'Abiyram; high father; Abram, the original name of Abraham -- Abram. see HEBREW (H48) 'Abiyram "
h,0088,אֹבֹת,Proper Name Location,Oboth,(o-both'),"water-skins, a place in Edom",Oboth ,"Plural of (H178) 'owb; water-skins; Oboth, a place in the Desert -- Oboth. see HEBREW (H178) 'owb "
h,0089,אָגֵא,Proper Name Masculine,Age,(aw-gay'),the father of one of David\'s heroes,Agee ,"Of uncertain derivation (compare (H90) 'Agag); Age, an Israelite -- Agee. see HEBREW (H90) 'Agag "
h,0090,אֲגַג,Proper Name Masculine,Agag,(ag-ag'),king of Amalek,Agag ,"Or uagag {Ag-awg'}; of uncertain derivation (compare (H89) 'Age'); flame; Agag, a title of Amalekitish kings -- Agag. see HEBREW (H89) 'Age' "
h,0091,אֲגָגִי,Adjective,Agagi,(ag-aw-ghee'),a descriptive term for Haman,Agagite ,Patrial or patronymic from (H90) 'Agag; an Agagite or descendent (subject) of Agag -- Agagite. see HEBREW (H90) 'Agag
h,0092,אֲגֻדָּה,Noun Feminine,aguddah,(ag-ood-daw'),a band,"bunch, burden, troop ","Feminine passive participle of an unused root (meaning to bind); a band, bundle, knot, or arch -- bunch, burden, troop. "
h,0093,אֲגוֹז,Noun Masculine,egoz,(eg-oze'),nuts,nut ,Prob of Persian origin; a nut -- nut.
h,0094,אָגוּר,Proper Name Masculine,Agur,(aw-goor'),"hired, an author of proverbs",Agur ,"Passive participle of (H103) 'agar; gathered (i.e. Received among the sages); Agur, a fanciful name for Solomon -- Agur. see HEBREW (H103) 'agar "
h,0095,אֲגוֹרָה,Noun Feminine,agorah,(ag-o-raw'),payment,piece of silver ,"From the same as (H94) 'Aguwr; properly, something gathered, i.e. Perhaps a grain or berry; used only of a small (silver) coin -- piece (of) silver. see HEBREW (H94) 'Aguwr "
h,0096,אֶגֶל,Noun Masculine,egel,(eh'-ghel),a drop,drop ,From an unused root (meaning to flow down or together as drops); a reservoir -- drop.
h,0097,אֶגְלַיִם,Proper Name Location,Eglayim,(eg-lah'-yim),a city in Moab,Eglaim ,"Dual of (H96) 'egel.; a double pond; Eglajim, a place in Moab -- Eglaim. see HEBREW (H96) 'egel "
h,0098,אֲגַם,Noun Masculine,agam,(ag-am'),"a marsh, muddy pool","pond, pool, standing water ","From an unused root (meaning to collect as water); a marsh; hence a rush (as growing in swamps); hence a stockade of reeds -- pond, pool, standing (water). "
h,0099,אָגֵם,Adjective,agem,(aw-game'),sad,pond ,"Probably from the same as (H98) 'agam (in the sense of stagnant water); figuratively, sad -- pond. see HEBREW (H98) 'agam "
h,0100,אַגְמוֹן,Noun Masculine,agmon,(ag-mone'),"a rush, bulrush","bulrush, caldron, hook, rush ","From the same as (H98) 'agam; a marshy pool (others from a different root, a kettle); by implication a rush (as growing there); collectively a rope of rushes -- bulrush, caldron, hook, rush. see HEBREW (H98) 'agam "
h,0101,אַגָּן,Noun Masculine,aggan,(ag-gawn'),"a bowl, basin","basin, cup, goblet ","Probably from (H5059) nagan; a bowl (as pounded out hollow) -- basin, cup, goblet. see HEBREW (H5059) nagan "
h,0102,אַגָּף,Noun Masculine,agaph,(ag-gawf'),"a band, army",bands ,"Probably from (H5062) nagaph (through the idea of impending); a cover or heap; i.e. (only plural) wings of an army, or crowds of troops -- bands. see HEBREW (H5062) nagaph "
h,0103,אָגַר,Verb,agar,(aw-gar'),to gather,gather ,A primitive root; to harvest -- gather.
h,0104,אִגְּרָא,Noun Feminine,iggerah,(ig-er-aw'),a letter,letter ,(Aramaic) of Persian origin; an epistle (as carried by a state courier or postman) -- letter.
h,0105,אֲגַרְטָל,Noun Masculine,agartal,(ag-ar-tawl'),"a basin, basket",charger ,Of uncertain derivation; a basin -- charger.
h,0106,אֶגְרֹף,Noun Masculine,egroph,(eg-rofe'),a fist,fist ,From (H1640) garaph (in the sense of grasping); the clenched hand -- fist. see HEBREW (H1640) garaph
h,0107,אִגְרֶת,Noun Feminine,iggereth,(ig-eh'-reth),a letter,letter ,Feminine of (H104) 'iggra'; an epistle -- letter. see HEBREW (H104) 'iggra'
h,0108,אֵד,Noun Masculine,ed,(ade),a mist,"mist, vapor ","From the same as (H181) 'uwd (in the sense of enveloping); a fog -- mist, vapor. see HEBREW (H181) 'uwd "
h,0109,אָדַב,Verb,adab,(aw-dab'),to grieve,grieve ,A primitive root; to languish -- grieve.
h,0110,אַדְבְּאֵל,Proper Name Masculine,Adbeel,(ad-beh-ale'),"disciplined of God, the third son of Ishmael",Adbeel ,"Probably from (H109) 'adab (in the sense of chastisement) and (H410) 'el; disciplined of God; Adbeel, a son of Ishmael -- Adbeel. see HEBREW (H109) 'adab see HEBREW (H410) 'el "
h,0111,אֲדַד,Proper Name Masculine,Adad,(ad-ad'),Hadad ,Hadad ,"Probably an orthographical variation for (H2301) Chadad; Adad (or Hadad), an Edomite -- Hadad. see HEBREW (H2301) Chadad "
h,0112,אִדּוֹ,Proper Name Masculine,Iddow,(id-do),an Israelite leader,Iddo ,"Of uncertain derivation; Iddo, an Israelite -- Iddo. "
h,0113,אָדוֹן,Noun Masculine,adon,(aw-done'),lord,"lord, master, owner ","Or (shortened) adon {aw-done'}; from an unused root (meaning to rule); sovereign, i.e. Controller (human or divine) -- lord, master, owner. Compare also names beginning with \""Adoni-\"". "
h,0114,אַדּוֹן,Adjective,Addon,(ad-done'),"powerful, apparantly a place in Babylon",Addon ,"Probably intensive for (H113) 'adown; powerful; Addon, apparently an Israelite -- Addon. see HEBREW (H113) 'adown "
h,0115,אֲדוֹרַיִם,Proper Name Location,Adorayim,(ad-o-rah'-yim),"perhaps ""two hills"", a city in Judah",Adoraim ,"Dual from (H142) 'adar (in the sense of eminence); double mound; Adorajim, a place in Palestine -- Adoraim. see HEBREW (H142) 'adar "
h,0116,אֲדַיִן,Adverb,edayin,(ed-ah'-yin),"then, thereupon","now, that time, then ","(Aramaic) of uncertain derivation; then (of time) -- now, that time, then. "
h,0117,אַדִּיר,Adjective,addir,(ad-deer'),majestic,"excellent, famous, gallant, glorious, goodly, lordly, mighty ier one, noble, ","From (H142) 'adar; wide or (generally) large; figuratively, powerful -- excellent, famous, gallant, glorious, goodly, lordly, mighty(- ier one), noble, principal, worthy. see HEBREW (H142) 'adar "
h,0118,אֲדַלְיָא,Proper Name Masculine,Adalya,(ad-al-yaw'),the fifth son of Haman,Adalia ,"Of Persian derivation; Adalja, a son of Haman -- Adalia. "
h,0119,אָדָם,Verb,adom,(aw-dam'),to be red,"be dyed, made red ruddy ","To show blood (in the face), i.e. Flush or turn rosy -- be (dyed, made) red (ruddy). "
